PRODUCT.ID,PRODUCT.NAME,PRODUCT.IMAGES,PRODUCT.DESCRIPTION,PRODUCT.SKU,PRODUCT.MIN.MAX.QUANTITY,PRODUCT.PRICE.SELLING,PRODUCT.STATUS,PRODUCT.INVENTORY,PRODUCT.CATEGORY,PRODUCT.PRICE.COST,PRODUCT.TAGS,PRODUCT.PRICE.COMPARE,PRODUCT.TAX_PERCENT,PRODUCT.LABELS
"","Ram VDE 8 Piece Screwdriver Set 4 Slotted 2 Ph 1 Pz 1 Mainstester RAM0085","https://dam-assets.apps.travisperkins.group/70vJv/GPID_1000074840_IMG_00.jpg","VDE Screwdriver Set","547230","1,5",16.97,"ACTIVE",5,"test",14.76
"","Bosch 32PC Screwdriver Bit Set 2607017063","https://dam-assets.apps.travisperkins.group/KXaEx/GPID_1000468404_IMG_00.jpg","The 32-piece Screwdriver Bit Set is a good choice for universal use. This set comes in a small and compact case with a transparent lid, which fits onto a belt for easy access. The bits included are colour-coded for quick viewing and identification.","689373","1,0",14.15,"INACTIVE",0,"test",12.3
"","Ram 14 Piece Key-ring Hex Key Set (1.5 - 6mm 1/16-1/4inAF) RAM0089","https://dam-assets.apps.travisperkins.group/pDWrE/GPID_1010013620_IMG_00.jpg","Key-Ring Hex Key Set contains 14 of the most popular size of keys, 7 metric and 7 imperial","547242","1,3",8.58,"ACTIVE",3,"test",7.46
"","4Trade Soft Dust Pan and Brush Set TP/BK.8011/S","https://dam-assets.apps.travisperkins.group/Z3v8q/GPID_1000139389_IMG_00.jpeg","The 4Trade dustpan and brush are a convenient and practical all-purpose dustpan and brush set with soft bristles for the gentle collection of light dust and debris. Manufactured from plastic and bassine the dustpan and brush are durable.","820852","1,10",2.75,"ACTIVE",10,"test",2.39
"","Cementone Rapid Set Cement 2.5kg","https://dam-assets.apps.travisperkins.group/oj05jg9/GPID_1000267002_IMG_00.jpg","Bostik Rapid Setting Cement is a versatile product that is ideal for a variety of interior and exterior installation, repair, and maintenance projects. It is particularly well-suited for the installation of sanitary fittings, drainage systems, and the upkeep of concrete floors, paths, and steps. ","238674","1,5",8.00,"ACTIVE",5,"test",6.96
"","Bosch Robustline 4-PIECE Drill Bit Set 2607010522","https://dam-assets.apps.travisperkins.group/l9kV9/GPID_1000280697_IMG_00.jpg","The CYL-9 MultiConstruction Drill Bit delivers stable drilling in all kinds of materials. Its centring tip provides a steady drilling start and good guidance universally.","730310","1,0",15.92,"INACTIVE",0,"test",13.84
"","Hamilton for the Trade 5 Piece 9in Roller Set","https://dam-assets.apps.travisperkins.group/xlm98r8/GPID_1100806837_IMG_00.jpg","Our 5 Piece For the Trade 9"" Roller set contains high specification poly blend medium pile roller sleeves for good paint pick-up and a smooth finish on smooth and semi-smooth surfaces. Fabric is heat-fused to the core to prevent any unwinding. Frame has a 5 wire cage for roller security. Suitable for use with emulsion, and solvent-based and water-based eggshell paints. Use a medium pile sleeve for surfaces such as woodchip or lightly patterned, or a previously painted wall.","851627","1,13",13.67,"ACTIVE",13,"test",11.89
"","Cementone Rapid Set Cement 5kg","https://dam-assets.apps.travisperkins.group/laYyw/GPID_1000267003_IMG_00.jpg","A mix in the bucket rapid setting cement mix","351868","1,9",13.11,"ACTIVE",9,"test",11.4
"","Sleeper Arch Set of 3 Home Delivery","https://dam-assets.apps.travisperkins.group/o0nkprw/GPID_1100928682_IMG_00.jpg","Sleeper Arch Set Of 3 Home Delivery","481934","1,0",336.94,"INACTIVE",0,"test",292.99
"","Smart 8 Piece Multi-tool Blade Set H8mAK","https://dam-assets.apps.travisperkins.group/pDNEw/GPID_1000794029_IMG_00.png","The UK's Top Selling blade pack. The ultimate selection of the most popular types of multi-tool blades, bundled together to give an incredible value pack and top assortment for any tradesmen.","757474","1,40",27.35,"ACTIVE",40,"test",23.78
"","Ram Set of Three Pliers (180mm Comb, 160mm Side Cutters, 180mm Long Nose) RAM0099","https://dam-assets.apps.travisperkins.group/7PVwX/GPID_1010013527_IMG_00.jpg","Heavy Duty Pliers Set","353188","1,2",22.20,"ACTIVE",2,"test",19.3
"","Bostik MC250 Vitri-Flex Rapid Set White Wall & Floor Tile Adhesive 20kg","https://dam-assets.apps.travisperkins.group/orm16gz/GPID_1100972366_IMG_00.jpg","Bostik MC250 Vitri-Flex is a fast-setting, flexible wall and floor tile adhesive in white. It is suitable for bonding ceramic tiles, quarry tiles, porcelain, vitrified tiles, natural stone and mosaics to wall and floors.

This white, rapid-setting wall and floor tile adhesive is formulated for fast track installation and enables tiles to be grouted in approximately 2 to 3 hours after fixing, depending on conditions. It provides excellent grip and adhesion.

Bostik Vitri-Flex tile adhesive is suitable for most interior and exterior installations including more demanding installations, such as use with underfloor heating and areas subject to limited vibration. When fully cured the adhesive is suitable for permanently wet areas such as showers. It will bond to concrete, plaster, sand/cement render and screeds, blockwork, brickwork, glazed surfaces, vinyl tiles, plywood overlay and more.

One of Bostik's best adhesives for vitrified tiles. Available in a 20kg bag.","136179","1,6",27.60,"ACTIVE",6,"test",24
"","Rothenberger Monoblock Tap Spanner Set 8.0000","https://dam-assets.apps.travisperkins.group/KOnny/GPID_1000141898_IMG_00.jpeg","Handy and essential monoblock tap 3 piece spanner set with 6 different sizes from 8mm - 13mm.","319380","1,4",15.12,"ACTIVE",4,"test",13.15
"","Ram 8-19mm Combi Spanner Set (8 10 11 12 13 14 17 19) RAM0109","https://dam-assets.apps.travisperkins.group/Mgo3D/GPID_1000624160_IMG_00.jpg","8-19mm Combi Spanner Set (8 10 11 12 13 14 17 19)","935407","1,3",27.37,"ACTIVE",3,"test",23.8
"","4Trade Universal Drain Clearing Set","https://dam-assets.apps.travisperkins.group/l1zm8/GPID_1000203314_IMG_00.jpeg","Professional kits with brass connecting joints for unblocking and clearing drains","712263","1,3",39.97,"ACTIVE",3,"test",34.76
